City_ID,city,country,date,lat,lng,max_temp,humidity,cloudiness,wind speed
597,Ovsyanka,RU,2021-01-12 00:19:05,55.9575,92.5519,-18.4,76,0,3.38
598,Kieta,PG,2021-01-12 00:09:16,-6.2167,155.6333,77.92,86,100,2.28
599,Sept-Iles,CA,2021-01-12 00:15:04,50.2001,-66.3821,19.4,68,16,5.75
600,Chatham,GB,2021-01-12 00:19:05,51.3789,0.5279,46.0,89,100,8.01
601,Batagay-Alyta,RU,2021-01-12 00:19:05,67.8006,130.4114,-38.69,79,60,1.41
602,Atasu,KZ,2021-01-12 00:19:06,48.6814,71.6433,21.43,89,64,20.65
603,Salamiyah,SY,2021-01-12 00:19:06,35.0113,37.0532,54.7,46,100,3.02
604,Uyuni,BO,2021-01-12 00:19:06,-20.4597,-66.825,61.21,34,71,9.75
605,Bandarbeyla,SO,2021-01-12 00:09:06,9.4942,50.8122,71.31,73,17,21.79
606,Lexington,US,2021-01-12 00:19:06,37.9887,-84.4777,28.0,68,1,4.61
607,Normandin,CA,2021-01-12 00:19:07,48.8333,-72.5321,19.4,92,84,1.23
608,Khani,GE,2021-01-12 00:19:07,41.9563,42.9566,50.0,93,90,6.91
609,Hedaru,TZ,2021-01-12 00:18:26,-4.5,37.9,72.36,80,89,3.31
610,Porto Novo,BJ,2021-01-12 00:19:07,6.4965,2.6036,80.6,94,40,8.05
611,Labuhan,ID,2021-01-12 00:19:07,-6.8844,112.2051,80.15,83,90,8.77
612,Kiunga,PG,2021-01-12 00:19:08,-6.1219,141.2906,84.33,75,80,1.61
613,Sarh,TD,2021-01-12 00:19:08,9.1429,18.3923,62.6,59,0,3.96
614,Marzuq,YE,2021-01-12 00:19:08,14.4,46.4667,49.15,48,54,4.41
615,Xuddur,SO,2021-01-12 00:19:08,4.1213,43.8894,68.45,65,0,17.54
616,Walvis Bay,NA,2021-01-12 00:19:09,-22.9575,14.5053,68.0,77,82,6.91
617,Hailar,CN,2021-01-12 00:19:09,49.2,119.7,-4.83,92,100,5.99
618,Ankang,CN,2021-01-12 00:19:09,32.68,109.0172,34.0,51,0,2.66
619,Araouane,ML,2021-01-12 00:19:09,18.9048,-3.5265,63.64,28,0,13.33
620,Mahina,PF,2021-01-12 00:19:09,-17.5065,-149.489,84.2,65,75,10.36
621,Muisne,EC,2021-01-12 00:19:10,0.6,-80.0333,76.5,85,36,7.14
622,Waihi Beach,NZ,2021-01-12 00:19:10,-37.4,175.9333,79.0,57,19,13.0
623,Dahuk,IQ,2021-01-12 00:19:10,36.8695,42.994,44.85,57,37,1.5
624,Itapage,BR,2021-01-12 00:19:10,-3.6867,-39.5861,72.14,85,52,3.85
625,Goderich,CA,2021-01-12 00:19:11,43.7501,-81.7165,30.2,74,100,17.27
626,Artigas,UY,2021-01-12 00:19:11,-30.4,-56.4667,73.0,91,83,18.14
627,Skala,PL,2021-01-12 00:19:11,50.2305,19.8536,21.99,93,26,1.14
628,Kokopo,PG,2021-01-12 00:19:11,-4.352,152.2633,82.44,76,100,2.26
629,Ulagan,RU,2021-01-12 00:19:11,50.6321,87.9563,18.57,90,100,1.97
630,Kyra,RU,2021-01-12 00:19:11,49.5776,111.9753,-3.46,86,98,4.14
631,Port-Gentil,GA,2021-01-12 00:19:12,-0.7193,8.7815,80.6,83,20,6.91
632,Yzeure,FR,2021-01-12 00:19:12,46.5644,3.355,35.01,86,90,4.61
633,Katubao,PH,2021-01-12 00:19:12,5.8892,124.8294,77.0,94,90,4.05
634,Princeton,US,2021-01-12 00:15:08,25.5384,-80.4089,71.6,78,75,3.44
635,Vanimo,PG,2021-01-12 00:09:22,-2.6741,141.3028,85.03,68,37,3.87
636,Sioux Lookout,CA,2021-01-12 00:19:13,50.1001,-91.917,23.0,86,75,3.44
637,Monkey Bay,MW,2021-01-12 00:19:13,-14.0728,34.9201,77.85,73,100,1.03
638,Luganville,VU,2021-01-12 00:19:14,-15.5333,167.1667,87.42,65,100,7.38
639,Wasilla,US,2021-01-12 00:16:33,61.5814,-149.4394,33.8,47,1,14.97
640,Hirado,JP,2021-01-12 00:19:14,33.3597,129.5531,41.0,81,75,10.36
641,Gadsden,US,2021-01-12 00:19:14,34.0143,-86.0066,41.0,93,90,5.75
642,Calvia,ES,2021-01-12 00:19:14,39.5657,2.5062,45.0,61,58,9.08
643,Huarmey,PE,2021-01-12 00:09:34,-10.0681,-78.1522,71.17,81,22,7.58
644,Camocim,BR,2021-01-12 00:19:15,-2.9022,-40.8411,78.66,81,8,12.48
645,Blatna,CZ,2021-01-12 00:19:15,49.4249,13.8818,24.01,96,93,1.01
646,Morro Agudo,BR,2021-01-12 00:16:26,-20.7314,-48.0578,73.4,94,0,5.75
647,Darlawn,IN,2021-01-12 00:19:16,24.0167,92.9,51.4,92,88,2.98
648,Sulangan,PH,2021-01-12 00:19:16,11.1373,123.7228,80.04,83,100,26.04
649,Jacksonville,US,2021-01-12 00:16:14,30.3322,-81.6556,62.6,82,75,5.75
650,Trelew,AR,2021-01-12 00:19:16,-43.249,-65.3051,61.21,32,84,8.46
651,Marrakesh,MA,2021-01-12 00:15:26,31.6315,-8.0083,41.0,93,40,4.61
652,Sebezh,RU,2021-01-12 00:19:17,56.2955,28.4654,21.06,98,94,6.93
653,La Asuncion,VE,2021-01-12 00:19:17,11.0333,-63.8628,76.77,84,55,12.82
654,Ginda,IN,2021-01-12 00:19:17,30.6945,78.4932,43.12,39,0,8.37
655,Tairua,NZ,2021-01-12 00:19:17,-37.0167,175.85,69.93,65,19,10.11
656,Qingdao,CN,2021-01-12 00:19:18,36.0986,120.3719,30.99,58,0,4.47
657,Namuac,PH,2021-01-12 00:19:18,18.6109,121.1657,70.0,83,87,11.86
658,Le Port,RE,2021-01-12 00:19:18,-20.9373,55.2919,78.8,94,75,17.27
659,Mandalgovi,MN,2021-01-12 00:19:18,45.7625,106.2708,12.04,89,77,19.19
660,Harrison,US,2021-01-12 00:18:14,30.4091,-89.0436,42.8,81,90,10.36
661,Talaya,RU,2021-01-12 00:19:19,61.3833,152.75,-28.64,81,100,1.41
662,Tawang,IN,2021-01-12 00:19:19,27.5833,91.8667,33.49,87,80,1.68
663,Kamenka,RU,2021-01-12 00:19:19,51.3223,42.7678,9.09,96,86,4.76
664,Shipunovo,RU,2021-01-12 00:19:19,52.1582,82.2173,11.91,96,100,9.66
665,Barlinek,PL,2021-01-12 00:19:20,52.9946,15.2186,36.0,72,100,17.0
666,Eirunepe,BR,2021-01-12 00:19:20,-6.6603,-69.8736,76.15,90,41,2.19
667,Cooma,AU,2021-01-12 00:19:20,-36.2333,149.1333,80.6,36,40,10.36
668,Alugan,PH,2021-01-12 00:19:20,12.2188,125.4808,78.94,87,100,19.28
669,Sheridan,US,2021-01-12 00:19:20,44.8333,-106.9173,35.01,80,1,5.75
670,Hereford,GB,2021-01-12 00:19:20,52.0568,-2.7148,48.99,90,100,1.01
